Time,rnti,SFN,nb_cce,ncce,L,format,nof_bits,preamble,ta,dci_payload
1666257035061,0,7659,,,,,,,,
1666257035062,0,7660,,,,,,,,
1666257035063,0,7661,,,,,,,,
1666257035064,57333,7662,15.0,8.0,4.0,0.0,27.0,3.0,3.0,000010000100110010110100010
1666257035065,57333,7663,15.0,8.0,4.0,0.0,27.0,3.0,3.0,000010000100110010110100000
1666257035066,0,7664,,,,,,,,
1666257035067,57333,7665,40.0,24.0,8.0,6.0,45.0,3.0,3.0,000001000000000000000100100000010000000001000
1666257035067,65535,7665,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035067,54519,7665,40.0,10.0,2.0,0.0,28.0,48.0,8.0,0000000100111111101011000110
1666257035068,0,7666,,,,,,,,
1666257035069,0,7667,,,,,,,,
1666257035070,0,7668,,,,,,,,
1666257035071,0,7669,,,,,,,,
1666257035072,54519,7670,15.0,12.0,2.0,0.0,28.0,48.0,8.0,0000000100111111101101000100
1666257035073,0,7671,,,,,,,,
1666257035074,0,7672,,,,,,,,
1666257035075,0,7673,,,,,,,,
1666257035076,0,7674,,,,,,,,
1666257035077,0,7675,,,,,,,,
1666257035078,0,7676,,,,,,,,
1666257035079,0,7677,,,,,,,,
1666257035080,0,7678,,,,,,,,
1666257035081,0,7679,,,,,,,,
1666257035082,0,7680,,,,,,,,
1666257035083,65535,7681,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257035084,0,7682,,,,,,,,
1666257035085,0,7683,,,,,,,,
1666257035086,57333,7684,40.0,16.0,8.0,6.0,45.0,3.0,3.0,000000000000000001000101100111110000000001000
1666257035087,65535,7685,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035088,0,7686,,,,,,,,
1666257035089,0,7687,,,,,,,,
1666257035090,0,7688,,,,,,,,
1666257035091,0,7689,,,,,,,,
1666257035092,0,7690,,,,,,,,
1666257035093,57333,7691,15.0,0.0,4.0,0.0,27.0,3.0,3.0,000000010011111001010100000
1666257035094,65535,7692,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257035095,57333,7693,15.0,8.0,4.0,0.0,27.0,3.0,3.0,000000010011111010010100000
1666257035096,0,7694,,,,,,,,
1666257035097,57333,7695,15.0,8.0,4.0,0.0,27.0,3.0,3.0,000000010011111010000100000
1666257035098,0,7696,,,,,,,,
1666257035099,0,7697,,,,,,,,
1666257035100,0,7698,,,,,,,,
1666257035101,0,7699,,,,,,,,
1666257035102,65535,7700,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257035103,0,7701,,,,,,,,
1666257035104,0,7702,,,,,,,,
1666257035105,0,7703,,,,,,,,
1666257035106,0,7704,,,,,,,,
1666257035107,65535,7705,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035108,0,7706,,,,,,,,
1666257035109,0,7707,,,,,,,,
1666257035110,0,7708,,,,,,,,
1666257035111,0,7709,,,,,,,,
1666257035112,0,7710,,,,,,,,
1666257035113,0,7711,,,,,,,,
1666257035114,0,7712,,,,,,,,
1666257035115,57333,7713,15.0,8.0,4.0,0.0,27.0,3.0,3.0,000000111110111010000100000
1666257035116,0,7714,,,,,,,,
1666257035117,0,7715,,,,,,,,
1666257035118,0,7716,,,,,,,,
1666257035119,0,7717,,,,,,,,
1666257035120,0,7718,,,,,,,,
1666257035121,0,7719,,,,,,,,
1666257035122,65535,7720,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257035123,0,7721,,,,,,,,
1666257035124,57333,7722,40.0,32.0,8.0,6.0,45.0,3.0,3.0,000000000000000000100110000001010000000001000
1666257035125,57333,7723,65.0,24.0,8.0,6.0,45.0,3.0,3.0,000000000000000000100010100001010000000001000
1666257035126,0,7724,,,,,,,,
1666257035127,65535,7725,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035127,31355,7725,15.0,12.0,2.0,0.0,28.0,29.0,3.0,0000000110100011101101000100
1666257035128,0,7726,,,,,,,,
1666257035129,0,7727,,,,,,,,
1666257035130,0,7728,,,,,,,,
1666257035131,65534,7729,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035132,19379,7730,15.0,8.0,4.0,0.0,27.0,25.0,4.0,000000000110011110101000010
1666257035133,57333,7731,40.0,36.0,4.0,0.0,27.0,3.0,3.0,000000100110101011100100010
1666257035134,0,7732,,,,,,,,
1666257035135,0,7733,,,,,,,,
1666257035136,57333,7734,15.0,0.0,4.0,6.0,45.0,3.0,3.0,000000000000000001000111000101110000000001000
1666257035136,57333,7734,15.0,12.0,2.0,0.0,27.0,3.0,3.0,000000100110101100000100010
1666257035137,0,7735,,,,,,,,
1666257035138,0,7736,,,,,,,,
1666257035139,0,7737,,,,,,,,
1666257035140,0,7738,,,,,,,,
1666257035141,57333,7739,15.0,0.0,8.0,6.0,45.0,3.0,3.0,000000000000000100000111100001010000000001000
1666257035142,65535,7740,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035143,0,7741,,,,,,,,
1666257035144,57333,7742,15.0,8.0,4.0,0.0,27.0,3.0,3.0,000000010100111011010100010
1666257035145,0,7743,,,,,,,,
1666257035146,57333,7744,15.0,0.0,8.0,6.0,45.0,3.0,3.0,000000000000000000100100000001000000000001000
1666257035147,65535,7745,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035147,57333,7745,15.0,6.0,2.0,0.0,27.0,3.0,3.0,000000010011111011010100010
1666257035148,0,7746,,,,,,,,
1666257035149,0,7747,,,,,,,,
1666257035150,0,7748,,,,,,,,
1666257035151,57333,7749,40.0,38.0,2.0,0.0,27.0,3.0,3.0,000000010100111100000100010
1666257035152,54519,7750,15.0,10.0,2.0,0.0,28.0,48.0,8.0,0000000101010011101001000010
1666257035153,0,7751,,,,,,,,
1666257035154,57333,7752,15.0,12.0,2.0,0.0,27.0,3.0,3.0,000000010011111100110100010
1666257035155,0,7753,,,,,,,,
1666257035156,0,7754,,,,,,,,
1666257035157,0,7755,,,,,,,,
1666257035158,0,7756,,,,,,,,
1666257035159,57333,7757,15.0,8.0,4.0,6.0,45.0,3.0,3.0,000000000000000000100100100001000000000001000
1666257035160,0,7758,,,,,,,,
1666257035161,0,7759,,,,,,,,
1666257035162,65535,7760,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257035163,0,7761,,,,,,,,
1666257035164,0,7762,,,,,,,,
1666257035165,0,7763,,,,,,,,
1666257035166,0,7764,,,,,,,,
1666257035167,65535,7765,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035168,0,7766,,,,,,,,
1666257035169,0,7767,,,,,,,,
1666257035170,0,7768,,,,,,,,
1666257035171,65534,7769,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100001001011000001100000000
1666257035172,0,7770,,,,,,,,
1666257035173,0,7771,,,,,,,,
1666257035174,0,7772,,,,,,,,
1666257035175,0,7773,,,,,,,,
1666257035176,0,7774,,,,,,,,
1666257035177,0,7775,,,,,,,,
1666257035178,0,7776,,,,,,,,
1666257035179,0,7777,,,,,,,,
1666257035180,0,7778,,,,,,,,
1666257035181,0,7779,,,,,,,,
1666257035182,0,7780,,,,,,,,
1666257035183,0,7781,,,,,,,,
1666257035184,0,7782,,,,,,,,
1666257035185,0,7783,,,,,,,,
1666257035186,0,7784,,,,,,,,
1666257035187,65535,7785,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035188,0,7786,,,,,,,,
1666257035189,0,7787,,,,,,,,
1666257035190,0,7788,,,,,,,,
1666257035191,0,7789,,,,,,,,
1666257035192,0,7790,,,,,,,,
1666257035193,0,7791,,,,,,,,
1666257035194,0,7792,,,,,,,,
1666257035195,0,7793,,,,,,,,
1666257035196,0,7794,,,,,,,,
1666257035197,0,7795,,,,,,,,
1666257035198,0,7796,,,,,,,,
1666257035199,0,7797,,,,,,,,
1666257035200,0,7798,,,,,,,,
1666257035201,0,7799,,,,,,,,
1666257035202,0,7800,,,,,,,,
1666257035203,0,7801,,,,,,,,
1666257035204,0,7802,,,,,,,,
1666257035205,0,7803,,,,,,,,
1666257035206,0,7804,,,,,,,,
1666257035207,65535,7805,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035207,31355,7805,15.0,12.0,2.0,0.0,28.0,29.0,3.0,0000001000001111101000000110
1666257035208,0,7806,,,,,,,,
1666257035209,0,7807,,,,,,,,
1666257035210,0,7808,,,,,,,,
1666257035211,0,7809,,,,,,,,
1666257035212,0,7810,,,,,,,,
1666257035213,0,7811,,,,,,,,
1666257035214,0,7812,,,,,,,,
1666257035215,0,7813,,,,,,,,
1666257035216,0,7814,,,,,,,,
1666257035217,0,7815,,,,,,,,
1666257035218,0,7816,,,,,,,,
1666257035219,0,7817,,,,,,,,
1666257035220,0,7818,,,,,,,,
1666257035221,0,7819,,,,,,,,
1666257035222,0,7820,,,,,,,,
1666257035223,0,7821,,,,,,,,
1666257035224,0,7822,,,,,,,,
1666257035225,0,7823,,,,,,,,
1666257035226,0,7824,,,,,,,,
1666257035227,54519,7825,40.0,10.0,2.0,6.0,45.0,48.0,8.0,000000000100000000000001000000010000000001001
1666257035227,65535,7825,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035227,54519,7825,40.0,8.0,2.0,0.0,28.0,48.0,8.0,0000000100111111101111000110
1666257035228,0,7826,,,,,,,,
1666257035229,0,7827,,,,,,,,
1666257035230,0,7828,,,,,,,,
1666257035231,0,7829,,,,,,,,
1666257035232,54519,7830,15.0,10.0,2.0,0.0,28.0,48.0,8.0,0000000100111111101101000100
1666257035233,0,7831,,,,,,,,
1666257035234,0,7832,,,,,,,,
1666257035235,0,7833,,,,,,,,
1666257035236,0,7834,,,,,,,,
1666257035237,0,7835,,,,,,,,
1666257035238,0,7836,,,,,,,,
1666257035239,0,7837,,,,,,,,
1666257035240,0,7838,,,,,,,,
1666257035241,0,7839,,,,,,,,
1666257035242,0,7840,,,,,,,,
1666257035243,65535,7841,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257035244,0,7842,,,,,,,,
1666257035245,0,7843,,,,,,,,
1666257035246,0,7844,,,,,,,,
1666257035247,65535,7845,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035248,0,7846,,,,,,,,
1666257035249,0,7847,,,,,,,,
1666257035250,0,7848,,,,,,,,
1666257035251,0,7849,,,,,,,,
1666257035252,0,7850,,,,,,,,
1666257035253,0,7851,,,,,,,,
1666257035254,65535,7852,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257035255,0,7853,,,,,,,,
1666257035256,0,7854,,,,,,,,
1666257035257,0,7855,,,,,,,,
1666257035258,0,7856,,,,,,,,
1666257035259,0,7857,,,,,,,,
1666257035260,0,7858,,,,,,,,
1666257035261,0,7859,,,,,,,,
1666257035262,65535,7860,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257035263,0,7861,,,,,,,,
1666257035264,0,7862,,,,,,,,
1666257035265,0,7863,,,,,,,,
1666257035266,0,7864,,,,,,,,
1666257035267,65535,7865,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035268,0,7866,,,,,,,,
1666257035269,0,7867,,,,,,,,
1666257035270,0,7868,,,,,,,,
1666257035271,0,7869,,,,,,,,
1666257035272,0,7870,,,,,,,,
1666257035273,0,7871,,,,,,,,
1666257035274,0,7872,,,,,,,,
1666257035275,57333,7873,15.0,6.0,2.0,0.0,27.0,3.0,3.0,000000111100001011101000110
1666257035276,0,7874,,,,,,,,
1666257035277,0,7875,,,,,,,,
1666257035278,0,7876,,,,,,,,
1666257035279,0,7877,,,,,,,,
1666257035280,0,7878,,,,,,,,
1666257035281,0,7879,,,,,,,,
1666257035282,65535,7880,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257035282,18863,7880,15.0,2.0,2.0,0.0,27.0,27.0,2.0,000000001101011110100100010
1666257035283,0,7881,,,,,,,,
1666257035284,57333,7882,15.0,10.0,2.0,6.0,45.0,3.0,3.0,000000000000000001000001000001000000000001000
1666257035285,0,7883,,,,,,,,
1666257035286,0,7884,,,,,,,,
1666257035287,65535,7885,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035287,31355,7885,15.0,2.0,2.0,0.0,28.0,29.0,3.0,0000000110010111101101000100
1666257035288,0,7886,,,,,,,,
1666257035289,0,7887,,,,,,,,
1666257035290,0,7888,,,,,,,,
1666257035291,0,7889,,,,,,,,
1666257035292,19379,7890,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000000110101110110100010
1666257035293,0,7891,,,,,,,,
1666257035294,0,7892,,,,,,,,
1666257035295,0,7893,,,,,,,,
1666257035296,0,7894,,,,,,,,
1666257035297,0,7895,,,,,,,,
1666257035298,0,7896,,,,,,,,
1666257035299,0,7897,,,,,,,,
1666257035300,0,7898,,,,,,,,
1666257035301,0,7899,,,,,,,,
1666257035302,0,7900,,,,,,,,
1666257035303,0,7901,,,,,,,,
1666257035304,0,7902,,,,,,,,
1666257035305,0,7903,,,,,,,,
1666257035306,0,7904,,,,,,,,
1666257035307,65535,7905,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035308,0,7906,,,,,,,,
1666257035309,0,7907,,,,,,,,
1666257035310,0,7908,,,,,,,,
1666257035311,0,7909,,,,,,,,
1666257035312,54519,7910,15.0,0.0,4.0,0.0,28.0,48.0,8.0,0000000111100011101001000010
1666257035313,0,7911,,,,,,,,
1666257035314,0,7912,,,,,,,,
1666257035315,0,7913,,,,,,,,
1666257035316,0,7914,,,,,,,,
1666257035317,0,7915,,,,,,,,
1666257035318,0,7916,,,,,,,,
1666257035319,0,7917,,,,,,,,
1666257035320,0,7918,,,,,,,,
1666257035321,0,7919,,,,,,,,
1666257035322,65535,7920,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257035323,0,7921,,,,,,,,
1666257035324,0,7922,,,,,,,,
1666257035325,0,7923,,,,,,,,
1666257035326,0,7924,,,,,,,,
1666257035327,65535,7925,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035328,0,7926,,,,,,,,
1666257035329,0,7927,,,,,,,,
1666257035330,0,7928,,,,,,,,
1666257035331,0,7929,,,,,,,,
1666257035332,0,7930,,,,,,,,
1666257035333,0,7931,,,,,,,,
1666257035334,0,7932,,,,,,,,
1666257035335,0,7933,,,,,,,,
1666257035336,0,7934,,,,,,,,
1666257035337,0,7935,,,,,,,,
1666257035338,0,7936,,,,,,,,
1666257035339,0,7937,,,,,,,,
1666257035340,0,7938,,,,,,,,
1666257035341,0,7939,,,,,,,,
1666257035342,0,7940,,,,,,,,
1666257035343,0,7941,,,,,,,,
1666257035344,0,7942,,,,,,,,
1666257035345,0,7943,,,,,,,,
1666257035346,0,7944,,,,,,,,
1666257035347,65535,7945,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035348,0,7946,,,,,,,,
1666257035349,0,7947,,,,,,,,
1666257035350,0,7948,,,,,,,,
1666257035351,0,7949,,,,,,,,
1666257035352,54519,7950,15.0,0.0,4.0,0.0,28.0,48.0,8.0,0000000111010111101111000110
1666257035353,0,7951,,,,,,,,
1666257035354,0,7952,,,,,,,,
1666257035355,0,7953,,,,,,,,
1666257035356,0,7954,,,,,,,,
1666257035357,0,7955,,,,,,,,
1666257035358,0,7956,,,,,,,,
1666257035359,0,7957,,,,,,,,
1666257035360,0,7958,,,,,,,,
1666257035361,0,7959,,,,,,,,
1666257035362,0,7960,,,,,,,,
1666257035363,0,7961,,,,,,,,
1666257035364,0,7962,,,,,,,,
1666257035365,0,7963,,,,,,,,
1666257035366,0,7964,,,,,,,,
1666257035367,65535,7965,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035367,31355,7965,40.0,16.0,2.0,0.0,28.0,29.0,3.0,0000000110010111101001000110
1666257035368,0,7966,,,,,,,,
1666257035369,0,7967,,,,,,,,
1666257035370,0,7968,,,,,,,,
1666257035371,65534,7969,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035372,0,7970,,,,,,,,
1666257035373,0,7971,,,,,,,,
1666257035374,0,7972,,,,,,,,
1666257035375,0,7973,,,,,,,,
1666257035376,0,7974,,,,,,,,
1666257035377,0,7975,,,,,,,,
1666257035378,0,7976,,,,,,,,
1666257035379,0,7977,,,,,,,,
1666257035380,0,7978,,,,,,,,
1666257035381,0,7979,,,,,,,,
1666257035382,0,7980,,,,,,,,
1666257035383,0,7981,,,,,,,,
1666257035384,0,7982,,,,,,,,
1666257035385,0,7983,,,,,,,,
1666257035386,0,7984,,,,,,,,
1666257035387,65535,7985,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035388,0,7986,,,,,,,,
1666257035389,0,7987,,,,,,,,
1666257035390,0,7988,,,,,,,,
1666257035391,0,7989,,,,,,,,
1666257035392,54519,7990,15.0,10.0,2.0,0.0,28.0,48.0,8.0,0000000111100011101001000100
1666257035393,0,7991,,,,,,,,
1666257035394,0,7992,,,,,,,,
1666257035395,0,7993,,,,,,,,
1666257035396,0,7994,,,,,,,,
1666257035397,0,7995,,,,,,,,
1666257035398,0,7996,,,,,,,,
1666257035399,0,7997,,,,,,,,
1666257035400,0,7998,,,,,,,,
1666257035401,0,7999,,,,,,,,
1666257035402,0,8000,,,,,,,,
1666257035403,65535,8001,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257035404,0,8002,,,,,,,,
1666257035405,57333,8003,15.0,10.0,2.0,0.0,27.0,3.0,3.0,000000000110101110110100010
1666257035406,0,8004,,,,,,,,
1666257035407,65535,8005,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035408,0,8006,,,,,,,,
1666257035409,0,8007,,,,,,,,
1666257035410,0,8008,,,,,,,,
1666257035411,65534,8009,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035412,0,8010,,,,,,,,
1666257035413,0,8011,,,,,,,,
1666257035414,65535,8012,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257035415,0,8013,,,,,,,,
1666257035416,0,8014,,,,,,,,
1666257035417,0,8015,,,,,,,,
1666257035418,0,8016,,,,,,,,
1666257035419,0,8017,,,,,,,,
1666257035420,0,8018,,,,,,,,
1666257035421,0,8019,,,,,,,,
1666257035422,65535,8020,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257035423,0,8021,,,,,,,,
1666257035424,0,8022,,,,,,,,
1666257035425,0,8023,,,,,,,,
1666257035426,0,8024,,,,,,,,
1666257035427,65535,8025,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035428,0,8026,,,,,,,,
1666257035429,0,8027,,,,,,,,
1666257035430,0,8028,,,,,,,,
1666257035431,0,8029,,,,,,,,
1666257035432,0,8030,,,,,,,,
1666257035433,0,8031,,,,,,,,
1666257035434,0,8032,,,,,,,,
1666257035435,0,8033,,,,,,,,
1666257035436,0,8034,,,,,,,,
1666257035437,0,8035,,,,,,,,
1666257035438,0,8036,,,,,,,,
1666257035439,0,8037,,,,,,,,
1666257035440,0,8038,,,,,,,,
1666257035441,0,8039,,,,,,,,
1666257035442,65535,8040,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257035442,18863,8040,15.0,12.0,2.0,0.0,27.0,27.0,2.0,000000000110101110110100010
1666257035443,0,8041,,,,,,,,
1666257035444,0,8042,,,,,,,,
1666257035445,0,8043,,,,,,,,
1666257035446,0,8044,,,,,,,,
1666257035447,31355,8045,15.0,6.0,2.0,6.0,45.0,29.0,3.0,000000000000100000000010100001010000000001000
1666257035447,65535,8045,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035447,31355,8045,15.0,4.0,4.0,0.0,28.0,29.0,3.0,0000000110100011101101000100
1666257035448,0,8046,,,,,,,,
1666257035449,0,8047,,,,,,,,
1666257035450,0,8048,,,,,,,,
1666257035451,0,8049,,,,,,,,
1666257035452,19379,8050,15.0,0.0,8.0,0.0,27.0,25.0,4.0,000000010001101110100100010
1666257035453,0,8051,,,,,,,,
1666257035454,0,8052,,,,,,,,
1666257035455,0,8053,,,,,,,,
1666257035456,0,8054,,,,,,,,
1666257035457,0,8055,,,,,,,,
1666257035458,0,8056,,,,,,,,
1666257035459,0,8057,,,,,,,,
1666257035460,0,8058,,,,,,,,
1666257035461,0,8059,,,,,,,,
1666257035462,65535,8060,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035463,0,8061,,,,,,,,
1666257035464,0,8062,,,,,,,,
1666257035465,0,8063,,,,,,,,
1666257035466,0,8064,,,,,,,,
1666257035467,65535,8065,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035468,0,8066,,,,,,,,
1666257035469,0,8067,,,,,,,,
1666257035470,0,8068,,,,,,,,
1666257035471,0,8069,,,,,,,,
1666257035472,54519,8070,15.0,0.0,8.0,0.0,28.0,48.0,8.0,0000001000101011101101000010
1666257035473,0,8071,,,,,,,,
1666257035474,0,8072,,,,,,,,
1666257035475,0,8073,,,,,,,,
1666257035476,0,8074,,,,,,,,
1666257035477,0,8075,,,,,,,,
1666257035478,0,8076,,,,,,,,
1666257035479,0,8077,,,,,,,,
1666257035480,0,8078,,,,,,,,
1666257035481,0,8079,,,,,,,,
1666257035482,65535,8080,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100010000000000
1666257035483,0,8081,,,,,,,,
1666257035484,0,8082,,,,,,,,
1666257035485,0,8083,,,,,,,,
1666257035486,0,8084,,,,,,,,
1666257035487,65535,8085,65.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035488,0,8086,,,,,,,,
1666257035489,0,8087,,,,,,,,
1666257035490,0,8088,,,,,,,,
1666257035491,65534,8089,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035492,0,8090,,,,,,,,
1666257035493,0,8091,,,,,,,,
1666257035494,0,8092,,,,,,,,
1666257035495,0,8093,,,,,,,,
1666257035496,0,8094,,,,,,,,
1666257035497,0,8095,,,,,,,,
1666257035498,0,8096,,,,,,,,
1666257035499,0,8097,,,,,,,,
1666257035500,0,8098,,,,,,,,
1666257035501,0,8099,,,,,,,,
1666257035502,0,8100,,,,,,,,
1666257035503,0,8101,,,,,,,,
1666257035504,0,8102,,,,,,,,
1666257035505,0,8103,,,,,,,,
1666257035506,0,8104,,,,,,,,
1666257035507,65535,8105,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035508,0,8106,,,,,,,,
1666257035509,0,8107,,,,,,,,
1666257035510,0,8108,,,,,,,,
1666257035511,0,8109,,,,,,,,
1666257035512,0,8110,,,,,,,,
1666257035513,0,8111,,,,,,,,
1666257035514,0,8112,,,,,,,,
1666257035515,0,8113,,,,,,,,
1666257035516,0,8114,,,,,,,,
1666257035517,0,8115,,,,,,,,
1666257035518,0,8116,,,,,,,,
1666257035519,0,8117,,,,,,,,
1666257035520,0,8118,,,,,,,,
1666257035521,0,8119,,,,,,,,
1666257035522,0,8120,,,,,,,,
1666257035523,0,8121,,,,,,,,
1666257035524,0,8122,,,,,,,,
1666257035525,0,8123,,,,,,,,
1666257035526,0,8124,,,,,,,,
1666257035527,65535,8125,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001100
1666257035528,0,8126,,,,,,,,
1666257035529,0,8127,,,,,,,,
1666257035530,0,8128,,,,,,,,
1666257035531,0,8129,,,,,,,,
1666257035532,0,8130,,,,,,,,
1666257035533,0,8131,,,,,,,,
1666257035534,0,8132,,,,,,,,
1666257035535,0,8133,,,,,,,,
1666257035536,0,8134,,,,,,,,
1666257035537,0,8135,,,,,,,,
1666257035538,0,8136,,,,,,,,
1666257035539,31355,8137,15.0,10.0,1.0,2.0,28.0,29.0,3.0,1010110000011011010111011101
1666257035540,0,8138,,,,,,,,
1666257035541,0,8139,,,,,,,,
1666257035542,0,8140,,,,,,,,
1666257035543,0,8141,,,,,,,,
1666257035544,0,8142,,,,,,,,
1666257035545,0,8143,,,,,,,,
1666257035546,0,8144,,,,,,,,
1666257035547,65535,8145,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000100
1666257035547,54519,8145,15.0,0.0,8.0,0.0,28.0,48.0,8.0,0000001001000011101011000110
1666257035548,0,8146,,,,,,,,
1666257035549,0,8147,,,,,,,,
1666257035550,0,8148,,,,,,,,
1666257035551,0,8149,,,,,,,,
1666257035552,54519,8150,15.0,0.0,4.0,0.0,28.0,48.0,8.0,0000001001000011101001000100
1666257035553,0,8151,,,,,,,,
1666257035554,0,8152,,,,,,,,
1666257035555,0,8153,,,,,,,,
1666257035556,0,8154,,,,,,,,
1666257035557,0,8155,,,,,,,,
1666257035558,0,8156,,,,,,,,
1666257035559,0,8157,,,,,,,,
1666257035560,0,8158,,,,,,,,
1666257035561,0,8159,,,,,,,,
1666257035562,0,8160,,,,,,,,
1666257035563,65535,8161,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000001000
1666257035564,0,8162,,,,,,,,
1666257035565,57333,8163,15.0,10.0,2.0,0.0,27.0,3.0,3.0,000000001100011110100100010
1666257035566,0,8164,,,,,,,,
1666257035567,65535,8165,40.0,12.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000000000
1666257035568,0,8166,,,,,,,,
1666257035569,0,8167,,,,,,,,
1666257035570,0,8168,,,,,,,,
1666257035571,65534,8169,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000100101100000100000000
1666257035572,0,8170,,,,,,,,
1666257035573,0,8171,,,,,,,,
1666257035574,65535,8172,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100001011101110101000000000
1666257035575,0,8173,,,,,,,,
1666257035576,0,8174,,,,,,,,
1666257035577,0,8175,,,,,,,,
1666257035578,0,8176,,,,,,,,
1666257035579,0,8177,,,,,,,,
1666257035580,0,8178,,,,,,,,
1666257035581,0,8179,,,,,,,,
1666257035582,65535,8180,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000001
1666257035583,0,8181,,,,,,,,
1666257035584,0,8182,,,,,,,,
1666257035585,0,8183,,,,,,,,
1666257035586,0,8184,,,,,,,,
1666257035587,65535,8185,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000111000010011000001000
1666257035588,0,8186,,,,,,,,
1666257035589,0,8187,,,,,,,,
1666257035590,0,8188,,,,,,,,
1666257035591,0,8189,,,,,,,,
1666257035592,0,8190,,,,,,,,
1666257035593,0,8191,,,,,,,,
1666257035594,0,8192,,,,,,,,
1666257035595,0,8193,,,,,,,,
1666257035596,0,8194,,,,,,,,
1666257035597,0,8195,,,,,,,,
1666257035598,0,8196,,,,,,,,
1666257035599,0,8197,,,,,,,,
1666257035600,0,8198,,,,,,,,
1666257035601,0,8199,,,,,,,,
1666257035602,65535,8200,15.0,8.0,4.0,2.0,27.0,0.0,0.0,100000010010110000100000000
1666257035602,18863,8200,15.0,12.0,2.0,0.0,27.0,27.0,2.0,000000001110001110100000010
1666257035603,0,8201,,,,,,,,
1666257035604,0,8202,,,,,,,,
1666257035605,0,8203,,,,,,,,
1666257035606,0,8204,,,,,,,,
