Time,rnti,SFN,elapsed,CFI,RBmeanllr,nb_cce,ncce,L,format,nof_bits,preamble,ta,dci_payload
1698072538228, 0, 5828, 0.39, 2 
1698072538229,65534,5829,0.31,2,1.47,25,0,8,2,27,0,0,100001111101000001000000000
1698072538230, 0, 5830, 0.64, 2 
1698072538231, 0, 5831, 0.58, 2 
1698072538232, 0, 5832, 0.62, 2 
1698072538234, 0, 5833, 0.45, 3 
1698072538235, 0, 5834, 0.67, 2 
1698072538235, 0, 5835, 0.56, 2 
1698072538237, 0, 5836, 0.40, 2 
1698072538237, 0, 5837, 0.56, 2 
1698072538238, 0, 5838, 0.63, 2 
1698072538239, 0, 5839, 0.64, 2 
1698072538241,65535,5840,0.45,2,1.81,25,0,8,2,27,0,0,101000100101101011000000000
1698072538241, 0, 5841, 0.74, 2 
1698072538242, 0, 5842, 0.58, 1 
1698072538243, 0, 5843, 0.32, 1 
1698072538244, 0, 5844, 0.32, 2 
1698072538245,65535,5845,0.48,2,1.63,25,0,8,2,27,0,0,100001111101000110000000000
1698072538246, 0, 5846, 0.63, 1 
1698072538247, 0, 5847, 0.33, 2 
1698072538248, 0, 5848, 0.74, 1 
1698072538249, 0, 5849, 0.42, 3 
1698072538251, 0, 5850, 0.52, 2 
1698072538251, 0, 5851, 0.19, 2 
1698072538252, 0, 5852, 0.43, 2 
1698072538254, 0, 5853, 0.66, 2 
1698072538254, 0, 5854, 0.56, 2 
1698072538256, 0, 5855, 0.65, 2 
1698072538256, 0, 5856, 0.48, 2 
1698072538257, 0, 5857, 0.46, 2 
1698072538259, 0, 5858, 0.31, 2 
1698072538260, 0, 5859, 0.47, 2 
1698072538260, 0, 5860, 0.45, 3 
1698072538261, 0, 5861, 2.00, 2 
1698072538262, 0, 5862, 2.33, 2 
1698072538263, 0, 5863, 0.48, 2 
1698072538264, 0, 5864, 0.81, 2 
1698072538265,65535,5865,0.81,3,2.15,41,0,8,2,27,0,0,100000110010000110000010000
1698072538266, 0, 5866, 1.61, 2 
1698072538267, 0, 5867, 1.94, 2 
1698072538268, 0, 5868, 0.66, 3 
1698072538269,65534,5869,1.62,2,1.99,25,0,8,2,27,0,0,100001111101000001000000000
1698072538270, 0, 5870, 2.24, 2 
1698072538271, 0, 5871, 0.85, 2 
1698072538272, 0, 5872, 0.94, 2 
1698072538273, 0, 5873, 0.90, 2 
1698072538274, 0, 5874, 0.77, 2 
1698072538275, 0, 5875, 0.75, 2 
1698072538276, 0, 5876, 0.81, 2 
1698072538277, 0, 5877, 0.95, 2 
1698072538278, 0, 5878, 0.93, 2 
1698072538279, 0, 5879, 0.67, 2 
1698072538281, 0, 5880, 0.75, 1 
1698072538281, 0, 5881, 0.40, 1 
1698072538282, 0, 5882, 0.32, 1 
1698072538283, 0, 5883, 0.33, 2 
1698072538284, 0, 5884, 0.72, 3 
1698072538285,65535,5885,1.93,3,2.13,41,0,8,2,27,0,0,100000110010000110000011000
1698072538286, 0, 5886, 3.40, 3 
1698072538287, 0, 5887, 4.45, 3 
1698072538288, 0, 5888, 3.65, 3 
1698072538289, 0, 5889, 2.48, 3 
1698072538290, 0, 5890, 2.36, 3 
1698072538291, 0, 5891, 0.89, 2 
1698072538292, 0, 5892, 0.64, 3 
1698072538293, 0, 5893, 0.74, 2 
1698072538294, 0, 5894, 0.84, 2 
1698072538296, 0, 5895, 0.65, 2 
1698072538297, 0, 5896, 0.60, 2 
1698072538297, 0, 5897, 0.61, 2 
1698072538298, 0, 5898, 0.56, 2 
1698072538299, 0, 5899, 0.56, 2 
1698072538300, 0, 5900, 0.61, 2 
1698072538301, 0, 5901, 0.51, 1 
1698072538302, 0, 5902, 0.32, 3 
1698072538303, 0, 5903, 0.84, 2 
1698072538304, 0, 5904, 0.84, 3 
1698072538305,65535,5905,1.04,2,1.76,25,0,8,2,27,0,0,100000110010000110000001000
1698072538306, 0, 5906, 0.76, 1 
1698072538307, 0, 5907, 0.32, 2 
1698072538308, 0, 5908, 0.66, 2 
1698072538309, 0, 5909, 0.51, 2 
1698072538310, 0, 5910, 0.72, 2 
1698072538311, 0, 5911, 0.40, 2 
1698072538312, 0, 5912, 0.45, 2 
1698072538313, 0, 5913, 0.56, 2 
1698072538314, 0, 5914, 0.54, 2 
1698072538315, 0, 5915, 0.54, 2 
1698072538316, 0, 5916, 0.52, 2 
1698072538317, 0, 5917, 0.57, 2 
1698072538319, 0, 5918, 0.31, 3 
1698072538319, 0, 5919, 2.63, 2 
1698072538320, 0, 5920, 3.25, 2 
1698072538321, 0, 5921, 1.85, 2 
1698072538322, 0, 5922, 1.35, 2 
1698072538323, 0, 5923, 0.89, 2 
1698072538324, 0, 5924, 0.78, 2 
1698072538325, 0, 5925, 0.67, 2 
1698072538326, 0, 5926, 0.91, 2 
1698072538327, 0, 5927, 0.46, 2 
1698072538328, 0, 5928, 0.59, 3 
1698072538329,65534,5929,1.84,3,2.03,41,0,8,2,27,0,0,100001111101000001000000000
1698072538330, 0, 5930, 3.35, 3 
1698072538331, 0, 5931, 4.53, 2 
1698072538332, 0, 5932, 3.55, 2 
1698072538333, 0, 5933, 1.71, 2 
1698072538334, 0, 5934, 0.70, 2 
1698072538336, 0, 5935, 0.72, 2 
1698072538336, 0, 5936, 0.64, 3 
1698072538337, 0, 5937, 2.05, 2 
1698072538338, 0, 5938, 2.83, 3 
1698072538339, 0, 5939, 2.07, 3 
1698072538341, 0, 5941, 4.18, 1 
1698072538340, 0, 5940, 0.49, 3 
1698072538342, 0, 5942, 4.19, 2 
1698072538343, 0, 5943, 1.10, 3 
1698072538344, 0, 5944, 1.52, 2 
1698072538345,65535,5945,1.56,3,2.75,41,0,8,2,27,0,0,100000110010000110000010000
1698072538347, 0, 5947, 1.43, 1 
1698072538346, 0, 5946, 1.43, 3 
1698072538348, 0, 5948, 3.53, 3 
1698072538349, 0, 5949, 2.00, 3 
1698072538350, 0, 5950, 3.40, 3 
1698072538351, 0, 5951, 3.11, 2 
1698072538352, 0, 5952, 2.24, 1 
1698072538353, 0, 5953, 0.31, 3 
1698072538354, 0, 5954, 1.89, 2 
1698072538355, 0, 5955, 2.93, 2 
1698072538356, 0, 5956, 0.85, 1 
1698072538357, 0, 5957, 0.33, 3 
1698072538358, 0, 5958, 1.90, 3 
1698072538359, 0, 5959, 3.38, 3 
1698072538360, 0, 5960, 2.95, 1 
1698072538361, 0, 5961, 1.12, 2 
1698072538362, 0, 5962, 0.43, 1 
1698072538363, 0, 5963, 0.25, 2 
1698072538364, 0, 5964, 0.88, 2 
1698072538365, 0, 5965, 0.89, 3 
1698072538366, 0, 5966, 0.76, 1 
1698072538367, 0, 5967, 0.32, 2 
1698072538368, 0, 5968, 0.83, 1 
1698072538369, 0, 5969, 0.26, 3 
1698072538370, 0, 5970, 1.10, 2 
1698072538371, 0, 5971, 0.47, 2 
1698072538372, 0, 5972, 0.38, 1 
1698072538373, 0, 5973, 0.21, 1 
1698072538374, 0, 5974, 0.26, 2 
1698072538375, 0, 5975, 0.36, 2 
1698072538377, 0, 5976, 0.80, 1 
1698072538377, 0, 5977, 0.25, 3 
1698072538378, 0, 5978, 1.44, 3 
1698072538380, 0, 5980, 3.04, 1 
1698072538379, 0, 5979, 0.49, 3 
1698072538381, 0, 5981, 4.24, 2 
1698072538382, 0, 5982, 0.81, 1 
1698072538383, 0, 5983, 0.33, 3 
1698072538384, 0, 5984, 1.69, 1 
1698072538386, 0, 5985, 1.12, 2 
1698072538386, 0, 5986, 1.11, 2 
1698072538387, 0, 5987, 1.04, 3 
1698072538388, 0, 5988, 1.04, 3 
1698072538389, 0, 5989, 1.96, 3 
1698072538390, 0, 5990, 3.87, 3 
1698072538391, 0, 5991, 2.81, 2 
1698072538392, 0, 5992, 0.86, 2 
1698072538393, 0, 5993, 0.88, 3 
1698072538394, 0, 5994, 1.10, 3 
1698072538395, 0, 5995, 1.05, 3 
1698072538396, 0, 5996, 1.17, 3 
1698072538397, 0, 5997, 2.06, 3 
1698072538398, 0, 5998, 3.07, 3 
1698072538399, 0, 5999, 3.17, 3 
1698072538400, 0, 6000, 3.50, 3 
1698072538401, 0, 6001, 2.85, 2 
1698072538402, 0, 6002, 2.87, 2 
1698072538403, 0, 6003, 1.03, 3 
1698072538404, 0, 6004, 1.61, 2 
1698072538405,65535,6005,1.75,3,2.01,41,0,8,2,27,0,0,100001111101000110000000000
1698072538406, 0, 6006, 1.47, 2 
1698072538407, 0, 6007, 1.03, 3 
1698072538408, 0, 6008, 0.94, 3 
1698072538409,65534,6009,0.75,3,1.90,41,0,8,2,27,0,0,100110101001000111000000000
1698072538410, 0, 6010, 1.12, 3 
1698072538411, 0, 6011, 0.90, 3 
1698072538412, 0, 6012, 1.20, 3 
1698072538413,1571,6013,1.21,3,1.69,41,24,2,0,27,52,15,000000111000101110001010100
1698072538414, 0, 6014, 1.27, 3 
1698072538415, 0, 6015, 1.04, 3 
1698072538416, 0, 6016, 0.77, 3 
1698072538417, 0, 6017, 1.27, 3 
1698072538418, 0, 6018, 0.74, 3 
1698072538419, 0, 6019, 0.95, 3 
1698072538420, 0, 6020, 0.96, 3 
1698072538421, 0, 6021, 0.78, 2 
1698072538422, 0, 6022, 0.85, 2 
1698072538423, 0, 6023, 0.66, 3 
1698072538424, 0, 6024, 1.02, 3 
1698072538425,65535,6025,0.92,3,2.14,41,0,8,2,27,0,0,100000110010000110000010000
1698072538426, 0, 6026, 1.54, 3 
1698072538427, 0, 6027, 4.02, 3 
1698072538428, 0, 6028, 3.78, 3 
1698072538429, 0, 6029, 2.71, 3 
1698072538430, 0, 6030, 3.03, 2 
1698072538431, 0, 6031, 2.04, 3 
1698072538432, 0, 6032, 1.42, 2 
1698072538433, 0, 6033, 1.07, 3 
1698072538434, 0, 6034, 0.84, 2 
1698072538436, 0, 6035, 0.68, 3 
1698072538436, 0, 6036, 0.76, 3 
1698072538437, 0, 6037, 0.85, 2 
1698072538438, 0, 6038, 0.72, 3 
1698072538439, 0, 6039, 1.88, 3 
1698072538440, 0, 6040, 2.57, 3 
1698072538441, 0, 6041, 1.87, 3 
1698072538442, 0, 6042, 3.02, 1 
1698072538443, 0, 6043, 1.47, 2 
1698072538444, 0, 6044, 0.42, 2 
1698072538446, 0, 6045, 0.53, 3 
1698072538446, 0, 6046, 1.89, 3 
1698072538447, 0, 6047, 4.54, 3 
1698072538449,65534,6049,3.91,3,1.85,41,0,8,2,27,0,0,100001111101000001000000000
1698072538448, 0, 6048, 3.91, 3 
1698072538451, 0, 6050, 3.70, 2 
1698072538451, 0, 6051, 2.21, 1 
1698072538452, 0, 6052, 0.33, 2 
1698072538453, 0, 6053, 0.61, 2 
1698072538454, 0, 6054, 0.71, 2 
1698072538455, 0, 6055, 0.61, 2 
1698072538456, 0, 6056, 0.94, 2 
1698072538457, 0, 6057, 0.92, 2 
1698072538458, 0, 6058, 0.70, 2 
1698072538459, 0, 6059, 0.27, 2 
1698072538460, 0, 6060, 0.32, 2 
1698072538461, 0, 6061, 0.28, 2 
1698072538462, 0, 6062, 0.43, 2 
1698072538463, 0, 6063, 0.53, 2 
1698072538464, 0, 6064, 0.41, 2 
1698072538466,65535,6065,0.63,2,1.63,25,0,8,2,27,0,0,100000110010000110000001000
1698072538466, 0, 6066, 0.64, 2 
1698072538467, 0, 6067, 0.50, 3 
1698072538469, 0, 6068, 0.24, 2 
1698072538469, 0, 6069, 0.42, 3 
1698072538470, 0, 6070, 0.44, 2 
1698072538471, 0, 6071, 0.37, 2 
1698072538472, 0, 6072, 0.42, 2 
1698072538473, 0, 6073, 0.47, 2 
1698072538474, 0, 6074, 0.55, 2 
1698072538475, 0, 6075, 0.60, 1 
1698072538476, 0, 6076, 0.31, 1 
1698072538478, 0, 6077, 0.32, 1 
1698072538478, 0, 6078, 0.26, 1 
1698072538479, 0, 6079, 0.28, 1 
1698072538480,65535,6080,0.32,2,1.70,25,0,8,2,27,0,0,101000100101101011000000000
1698072538481, 0, 6081, 0.74, 1 
1698072538482, 0, 6082, 0.31, 1 
1698072538483, 0, 6083, 0.32, 1 
1698072538484, 0, 6084, 0.28, 2 
1698072538486,65535,6085,0.35,2,1.56,25,0,8,2,27,0,0,100001111101000110000000000
1698072538487, 0, 6086, 0.66, 2 
1698072538487, 0, 6087, 0.78, 2 
1698072538488, 0, 6088, 0.51, 2 
1698072538489, 0, 6089, 0.55, 2 
1698072538490, 0, 6090, 0.30, 1 
1698072538491, 0, 6091, 0.31, 1 
1698072538493, 0, 6092, 0.31, 1 
1698072538493, 0, 6093, 0.32, 2 
1698072538494, 0, 6094, 0.63, 2 
1698072538495, 0, 6095, 0.69, 2 
1698072538496, 0, 6096, 0.94, 1 
1698072538497, 0, 6097, 0.46, 1 
1698072538498, 0, 6098, 0.40, 1 
1698072538499, 0, 6099, 0.27, 2 
1698072538501, 0, 6100, 0.40, 1 
1698072538502, 0, 6101, 0.32, 1 
1698072538502, 0, 6102, 0.33, 1 
1698072538503, 0, 6103, 0.32, 2 
1698072538504, 0, 6104, 0.58, 2 
1698072538505,65535,6105,0.46,2,1.79,25,0,8,2,27,0,0,100000110010000110000010000
1698072538506, 0, 6106, 0.78, 1 
1698072538507, 0, 6107, 0.33, 2 
1698072538508, 0, 6108, 0.45, 1 
1698072538509, 0, 6109, 0.41, 2 
1698072538511, 0, 6110, 0.35, 1 
1698072538511, 0, 6111, 0.32, 2 
